C11,C21,C31,C12,C22,C32,C13,C23,C33,dens
0.27528919,0.10495939,-0.015109426,0.10495939,0.27531746,-0.015112147,-0.015109426,-0.015112147,0.096920059,0.5424
0.28344846,0.10720773,-0.015456693,0.10720773,0.284927,-0.015491264,-0.015456693,-0.015491264,0.098953876,0.544
0.3492633,0.12423756,-0.016901773,0.12423756,0.35771933,-0.016824315,-0.016901773,-0.016824315,0.11771896,0.5976
0.48017497,0.16087158,-0.018077291,0.16087158,0.48970053,-0.017841722,-0.018077291,-0.017841722,0.16242236,0.7088
0.70274273,0.22158914,-0.031811131,0.22158914,0.70610037,-0.030845853,-0.031811131,-0.030845853,0.2504573,0.8536
1.0550954,0.31381738,-0.003914547,0.31381738,1.0464425,-0.0034771649,-0.003914547,-0.0034771649,0.36759925,0.9824
1.0988855,0.32966565,-1.0130284e-09,0.32966565,1.0988855,-5.2727125e-10,-1.013028e-09,-5.2727028e-10,0.38460993,1
1.0989011,0.32967033,2.6285795e-14,0.32967033,1.0989011,2.5528815e-14,2.664321e-14,2.7335624e-14,0.38461538,1
1.0989011,0.32967033,2.6245174e-14,0.32967033,1.0989011,2.5064273e-14,2.6282992e-14,2.6166732e-14,0.38461538,1
1.0989011,0.32967033,2.6534634e-14,0.32967033,1.0989011,2.6610747e-14,2.5748191e-14,2.5453188e-14,0.38461538,1
0.22947208,0.024280902,-0.003158343,0.024280902,0.23148748,-0.0031328921,-0.003158343,-0.0031328921,0.012050064,0.3768
0.22947208,0.024280903,-0.0031583426,0.024280903,0.23148749,-0.0031328915,-0.0031583426,-0.0031328915,0.012050065,0.3768
0.2294723,0.024281012,-0.0031583096,0.024281012,0.23148781,-0.0031328334,-0.0031583096,-0.0031328334,0.01205013,0.3768
0.22949329,0.024291495,-0.0031551521,0.024291495,0.23151876,-0.0031272762,-0.0031551521,-0.0031272762,0.012056383,0.3768
0.23088412,0.024975761,-0.0030003331,0.024975761,0.23350567,-0.0028541653,-0.0030003331,-0.0028541653,0.012475502,0.3776
0.24216941,0.030397311,-0.0030886395,0.030397311,0.24941641,-0.0026484905,-0.0030886395,-0.0026484905,0.016052691,0.3984
0.26221031,0.039110334,-0.003832156,0.039110334,0.2823956,-0.0031037406,-0.003832156,-0.0031037406,0.02406831,0.444
0.29189457,0.052607575,-0.0047626012,0.052607575,0.34013376,-0.0029101256,-0.0047626012,-0.0029101256,0.040190254,0.5224
0.33754521,0.076480961,-0.0051114553,0.076480961,0.43626504,-0.0012624563,-0.0051114553,-0.0012624563,0.071698446,0.612
0.40663744,0.1126067,-0.0050487602,0.1126067,0.55495684,0.0024240388,-0.0050487602,0.0024240388,0.12576127,0.7208
0.53487824,0.17613406,-0.0069720898,0.17613406,0.78317273,0.0043217964,-0.0069720898,0.0043217964,0.211001,0.8472
0.9576907,0.2935095,-0.0023690195,0.2935095,1.0404902,0.00065566236,-0.0023690195,0.00065566236,0.3469346,0.9688
1.0988355,0.32965065,7.1270355e-09,0.32965065,1.0988356,1.4775452e-08,7.1270357e-09,1.4775453e-08,0.38459242,1
1.0989011,0.32967033,2.5842208e-14,0.32967033,1.0989011,2.5169514e-14,2.5693619e-14,2.6880706e-14,0.38461538,1
1.0989011,0.32967033,2.5541679e-14,0.32967033,1.0989011,2.6318914e-14,2.5845462e-14,2.7405235e-14,0.38461538,1
0.27886802,0.061903384,-0.04862794,0.061903384,0.21231157,-0.050161233,-0.04862794,-0.050161233,0.064225618,0.4696
0.27886802,0.061903384,-0.04862794,0.061903384,0.21231157,-0.050161233,-0.04862794,-0.050161233,0.064225618,0.4696
0.27886808,0.06190341,-0.048627955,0.06190341,0.21231162,-0.050161249,-0.048627955,-0.050161249,0.064225625,0.4696
0.27887346,0.061905924,-0.048629387,0.061905924,0.21231634,-0.050162798,-0.048629387,-0.050162798,0.064226234,0.4696
0.2793462,0.062125376,-0.048755124,0.062125376,0.21272557,-0.050297663,-0.048755124,-0.050297663,0.064279657,0.4696
0.28795868,0.065809274,-0.05100842,0.065809274,0.21950924,-0.052645075,-0.05100842,-0.052645075,0.065317163,0.4744
0.31483808,0.072992727,-0.055389085,0.072992727,0.23708761,-0.057139072,-0.055389085,-0.057139072,0.070212358,0.5
0.38439838,0.087808282,-0.059594535,0.087808282,0.27619437,-0.061913374,-0.059594535,-0.061913374,0.085748602,0.5664
0.49194863,0.11315917,-0.062002407,0.11315917,0.34161378,-0.066385351,-0.062002407,-0.066385351,0.11838086,0.66
0.65094768,0.1658509,-0.048340211,0.1658509,0.5145335,-0.062094454,-0.048340211,-0.062094454,0.18802595,0.7736
0.96467164,0.27461532,-0.0049537232,0.27461532,0.91647756,-0.0039844498,-0.0049537232,-0.0039844498,0.32069761,0.9408
1.0940528,0.3281368,-4.0832543e-05,0.3281368,1.094064,-4.2483223e-05,-4.0832543e-05,-4.2483223e-05,0.38284822,0.9976
1.0989004,0.32967011,-8.3525302e-13,0.32967011,1.0989004,-9.3505419e-13,-8.3484777e-13,-9.3482868e-13,0.38461512,1
1.0989011,0.32967033,2.5950002e-14,0.32967033,1.0989011,2.5939773e-14,2.5111879e-14,2.5321475e-14,0.38461538,1
1.0989011,0.32967033,2.5272947e-14,0.32967033,1.0989011,2.5809832e-14,2.6220075e-14,2.9078904e-14,0.38461538,1
0.21231165,0.061903368,-0.050161236,0.061903368,0.2788679,-0.048627927,-0.050161236,-0.048627927,0.064225651,0.4696
0.21231165,0.061903368,-0.050161236,0.061903368,0.2788679,-0.048627927,-0.050161236,-0.048627927,0.064225651,0.4696
0.21231166,0.061903373,-0.050161239,0.061903373,0.27886791,-0.04862793,-0.050161239,-0.04862793,0.064225652,0.4696
0.21231255,0.061903848,-0.050161533,0.061903848,0.27886909,-0.048628198,-0.050161533,-0.048628198,0.064225782,0.4696
0.21239674,0.061948777,-0.050189421,0.061948777,0.27898177,-0.048653573,-0.050189421,-0.048653573,0.064238082,0.4696
0.21595889,0.063859018,-0.051409622,0.063859018,0.28447557,-0.04971601,-0.051409622,-0.04971601,0.064845341,0.4744
0.23031227,0.070209774,-0.056173184,0.070209774,0.32687856,-0.052035396,-0.056173184,-0.052035396,0.069045361,0.5112
0.26053931,0.08299617,-0.06141437,0.08299617,0.41710007,-0.053779783,-0.06141437,-0.053779783,0.080681258,0.5816
0.31687883,0.10388276,-0.068027088,0.10388276,0.52052844,-0.055493488,-0.068027088,-0.055493488,0.10310979,0.6608
0.5015856,0.1445771,-0.066229911,0.1445771,0.66158901,-0.047742903,-0.066229911,-0.047742903,0.1533932,0.7752
0.77497297,0.22452225,-0.017637968,0.22452225,0.85128597,-0.022464158,-0.017637968,-0.022464158,0.26060791,0.896
1.0142409,0.30358661,-0.0045756576,0.30358661,1.0251464,-0.00576273,-0.0045756576,-0.00576273,0.35486531,0.972
1.0981729,0.32944516,-2.0053079e-06,0.32944516,1.0981622,-1.8405194e-06,-2.0053079e-06,-1.8405194e-06,0.38435464,1
1.098901,0.3296703,-4.2337504e-16,0.3296703,1.098901,2.8512041e-15,-5.9833842e-16,3.627817e-15,0.38461535,1
1.0989011,0.32967033,2.6485113e-14,0.32967033,1.0989011,2.5949098e-14,2.5710812e-14,2.6763422e-14,0.38461538,1
0.36213358,0.12572683,0.00016028495,0.12572683,0.33150791,0.00015675163,0.00016028495,0.00015675163,0.11961175,0.5984
0.36213358,0.12572683,0.00016028495,0.12572683,0.33150791,0.00015675163,0.00016028495,0.00015675163,0.11961175,0.5984
0.36213358,0.12572683,0.00016028496,0.12572683,0.33150791,0.00015675163,0.00016028496,0.00015675163,0.11961175,0.5984
0.36213361,0.12572684,0.00016028565,0.12572684,0.33150794,0.00015675165,0.00016028565,0.00015675165,0.11961175,0.5984
0.36213661,0.12572814,0.00016035238,0.12572814,0.33151078,0.00015675385,0.00016035238,0.00015675385,0.11961265,0.5984
0.36242032,0.12585115,0.00016644575,0.12585115,0.33178248,0.00015711021,0.00016644575,0.00015711021,0.11969813,0.5984
0.37385456,0.1305109,0.0003,0.1305109,0.34534263,0.00030220986,0.0003,0.00030220986,0.1237375,0.6024
0.42859545,0.14785444,0.00067291656,0.14785444,0.4094347,0.00073729105,0.00067291656,0.00073729105,0.1445656,0.6488
0.5357091,0.1794166,0.00053687316,0.1794166,0.52757492,0.00060517105,0.00053687316,0.00060517105,0.18639134,0.7384
0.70341764,0.22685835,0.0045048792,0.22685835,0.69784609,0.00494949,0.0045048792,0.00494949,0.25184632,0.8432
1.0601861,0.31775785,0.0011699996,0.31775785,1.0617558,0.0012374778,0.0011699996,0.0012374778,0.37102043,0.9848
1.0988915,0.32966745,1.2846507e-10,0.32966745,1.0988915,1.6802712e-10,1.2846603e-10,1.6802787e-10,0.38461202,1
1.0989011,0.32967033,2.5438639e-14,0.32967033,1.0989011,2.6434607e-14,2.501571e-14,2.4725662e-14,0.38461538,1
1.0989011,0.32967033,2.5846216e-14,0.32967033,1.0989011,2.5683788e-14,2.4655082e-14,2.659586e-14,0.38461538,1
1.0989011,0.32967033,2.5285376e-14,0.32967033,1.0989011,2.6437619e-14,2.5987152e-14,2.554337e-14,0.38461538,1
0.2122973,0.061899968,-0.050158493,0.061899968,0.27886376,-0.048625334,-0.050158493,-0.048625334,0.064221072,0.4696
0.2122973,0.061899968,-0.050158493,0.061899968,0.27886376,-0.048625334,-0.050158493,-0.048625334,0.064221072,0.4696
0.21229735,0.061899993,-0.050158507,0.061899993,0.27886382,-0.048625348,-0.050158507,-0.048625348,0.064221078,0.4696
0.21230154,0.061902351,-0.050159904,0.061902351,0.27886924,-0.048626741,-0.050159904,-0.048626741,0.064221646,0.4696
0.2126676,0.062108989,-0.050282266,0.062108989,0.27935013,-0.048749648,-0.050282266,-0.048749648,0.064271764,0.4696
0.21896752,0.065642369,-0.052489919,0.065642369,0.28873223,-0.050996078,-0.052489919,-0.050996078,0.065289529,0.4752
0.2344075,0.072169392,-0.057017122,0.072169392,0.32373848,-0.054584363,-0.057017122,-0.054584363,0.069928318,0.5096
0.26782641,0.08636009,-0.061656914,0.08636009,0.40894446,-0.057696814,-0.061656914,-0.057696814,0.083409667,0.5776
0.32127041,0.10834006,-0.066473842,0.10834006,0.51668887,-0.059706904,-0.066473842,-0.059706904,0.1098505,0.6608
0.48554337,0.15198672,-0.063281448,0.15198672,0.6946418,-0.042854372,-0.063281448,-0.042854372,0.17275968,0.7728
0.82829352,0.24886396,-0.0071514407,0.24886396,0.91987693,-0.0080041446,-0.0071514407,-0.0080041446,0.28970479,0.92
1.0632806,0.31897655,-0.00078332048,0.31897655,1.0697913,-0.00083377567,-0.00078332048,-0.00083377567,0.37258342,0.9872
1.0988767,0.329663,-9.7258584e-10,0.329663,1.0988767,-9.2676221e-10,-9.7258545e-10,-9.2676267e-10,0.38460683,1
1.0989011,0.32967033,2.5536275e-14,0.32967033,1.0989011,2.6773108e-14,2.5739328e-14,2.5777803e-14,0.38461538,1
1.0989011,0.32967033,2.5920802e-14,0.32967033,1.0989011,2.6015601e-14,2.7581003e-14,2.5184561e-14,0.38461538,1
0.22300526,0.070783502,-0.044930369,0.070783502,0.29178085,-0.044451993,-0.044930369,-0.044451993,0.070524943,0.488
0.22300526,0.070783502,-0.044930369,0.070783502,0.29178085,-0.044451993,-0.044930369,-0.044451993,0.070524943,0.488
0.22300527,0.070783512,-0.044930374,0.070783512,0.29178086,-0.044451997,-0.044930374,-0.044451997,0.070524946,0.488
0.22300687,0.070784473,-0.04493089,0.070784473,0.2917825,-0.044452345,-0.04493089,-0.044452345,0.070525157,0.488
0.22315687,0.070874894,-0.044979411,0.070874894,0.29193672,-0.044485181,-0.044979411,-0.044485181,0.070545124,0.488
0.22821659,0.07361242,-0.046543653,0.07361242,0.29689228,-0.045549795,-0.046543653,-0.045549795,0.071322858,0.4896
0.24830831,0.081829958,-0.049946485,0.081829958,0.31961377,-0.048947003,-0.049946485,-0.048947003,0.076892146,0.512
0.29461419,0.098461187,-0.05347015,0.098461187,0.37887698,-0.052602185,-0.05347015,-0.052602185,0.094794208,0.5736
0.3753074,0.12804882,-0.056011031,0.12804882,0.48404602,-0.054051557,-0.056011031,-0.054051557,0.13290466,0.6664
0.56677138,0.18724769,-0.044464929,0.18724769,0.64812607,-0.037881344,-0.044464929,-0.037881344,0.20811803,0.7864
0.98268018,0.29384429,-0.0022088603,0.29384429,1.0036939,-0.0025891818,-0.0022088603,-0.0025891818,0.34328489,0.9624
1.0983147,0.32949212,-4.9697708e-07,0.32949212,1.0983111,-4.3094258e-07,-4.9697708e-07,-4.3094258e-07,0.38440787,1
1.098901,0.32967031,2.0333596e-14,0.32967031,1.098901,2.1182915e-14,2.1459276e-14,2.0396538e-14,0.38461536,1
1.0989011,0.32967033,2.7267541e-14,0.32967033,1.0989011,2.5287106e-14,2.5522589e-14,2.5198766e-14,0.38461538,1
1.0989011,0.32967033,2.628932e-14,0.32967033,1.0989011,2.6960723e-14,2.5825922e-14,2.0759536e-14,0.38461538,1
0.21229275,0.061894836,-0.050156991,0.061894836,0.27868182,-0.048629037,-0.050156991,-0.048629037,0.064216886,0.4696
0.21229275,0.061894836,-0.050156991,0.061894836,0.27868182,-0.048629037,-0.050156991,-0.048629037,0.064216886,0.4696
0.21229276,0.061894839,-0.050156994,0.061894839,0.27868182,-0.048629039,-0.050156994,-0.048629039,0.064216887,0.4696
0.21229341,0.061895153,-0.050157202,0.061895153,0.27868247,-0.048629211,-0.050157202,-0.048629211,0.064216969,0.4696
0.2123553,0.061925077,-0.050177056,0.061925077,0.27874435,-0.048645626,-0.050177056,-0.048645626,0.064224769,0.4696
0.21536056,0.063444482,-0.051172756,0.063444482,0.28198904,-0.049489389,-0.051172756,-0.049489389,0.064643418,0.4712
0.2305125,0.070003887,-0.055827933,0.070003887,0.3048907,-0.053088573,-0.055827933,-0.053088573,0.068339013,0.492
0.26795377,0.084450929,-0.061215986,0.084450929,0.37785314,-0.056692467,-0.061215986,-0.056692467,0.082454935,0.5576
0.33599153,0.10944442,-0.067189568,0.10944442,0.48520863,-0.058239991,-0.067189568,-0.058239991,0.11295179,0.652
0.53303173,0.15758781,-0.079135758,0.15758781,0.62340342,-0.055737257,-0.079135758,-0.055737257,0.17642829,0.7768
0.92429349,0.2639806,-0.017782893,0.2639806,0.90523769,-0.019421565,-0.017782893,-0.019421565,0.30922956,0.9344
1.0879073,0.3258673,-0.00055028678,0.3258673,1.0864449,-0.00046421981,-0.00055028678,-0.00046421981,0.38033306,0.9944
1.0988982,0.32966945,-4.2804202e-11,0.32966945,1.0988982,-3.1598719e-11,-4.2803792e-11,-3.1597495e-11,0.38461435,1
1.0989011,0.32967033,2.596909e-14,0.32967033,1.0989011,2.4690514e-14,2.5645204e-14,2.6456541e-14,0.38461538,1
1.0989011,0.32967033,2.6117661e-14,0.32967033,1.0989011,2.5708957e-14,2.586499e-14,2.4828074e-14,0.38461538,1
0.26040258,0.096739629,-0.024451565,0.096739629,0.32691609,-0.025164403,-0.024451565,-0.025164403,0.09142286,0.5432
0.26040258,0.09673963,-0.024451565,0.09673963,0.32691609,-0.025164403,-0.024451565,-0.025164403,0.09142286,0.5432
0.26040259,0.096739632,-0.024451566,0.096739632,0.32691609,-0.025164403,-0.024451566,-0.025164403,0.091422861,0.5432
0.26040303,0.096739861,-0.024451668,0.096739861,0.32691651,-0.025164406,-0.024451668,-0.025164406,0.09142295,0.5432
0.26044576,0.096761876,-0.024461498,0.096761876,0.32695663,-0.025164735,-0.024461498,-0.025164735,0.091431477,0.5432
0.26330915,0.098241711,-0.025070378,0.098241711,0.32966611,-0.02524918,-0.025070378,-0.02524918,0.092037775,0.5432
0.28786757,0.10814878,-0.026744834,0.10814878,0.35315281,-0.026667978,-0.026744834,-0.026667978,0.099307096,0.5608
0.34288232,0.12697407,-0.027951998,0.12697407,0.41189354,-0.028085651,-0.027951998,-0.028085651,0.12012201,0.6152
0.43675218,0.15847866,-0.028157294,0.15847866,0.51620946,-0.027886213,-0.028157294,-0.027886213,0.16150184,0.7024
0.60465769,0.20696678,-0.024738994,0.20696678,0.65857259,-0.023575089,-0.024738994,-0.023575089,0.22489111,0.8088
0.98653145,0.29666052,-0.0011969083,0.29666052,1.0194855,-0.0012178188,-0.0011969083,-0.0012178188,0.34722351,0.9656
1.0987205,0.32961605,-2.6229335e-08,0.32961605,1.0987206,-2.4436356e-08,-2.6229335e-08,-2.4436355e-08,0.38455207,1
1.0989011,0.32967032,2.585255e-14,0.32967032,1.0989011,2.6377908e-14,2.6101221e-14,2.5813564e-14,0.38461538,1
1.0989011,0.32967033,2.5611029e-14,0.32967033,1.0989011,2.6862912e-14,2.6064229e-14,2.5467158e-14,0.38461538,1
1.0989011,0.32967033,2.6161863e-14,0.32967033,1.0989011,2.6648184e-14,2.750779e-14,2.9932076e-14,0.38461538,1
0.28936145,0.07113792,0.048693317,0.07113792,0.28932209,0.048694461,0.048693317,0.048694461,0.073210722,0.4984
0.28936145,0.07113792,0.048693317,0.07113792,0.28932209,0.048694461,0.048693317,0.048694461,0.073210722,0.4984
0.28936146,0.071137924,0.04869332,0.071137924,0.2893221,0.048694464,0.04869332,0.048694464,0.073210724,0.4984
0.28936234,0.071138349,0.048693612,0.071138349,0.28932296,0.048694753,0.048693612,0.048694753,0.07321087,0.4984
0.28944617,0.071178826,0.048721461,0.071178826,0.28940491,0.048722285,0.048721461,0.048722285,0.073224888,0.4984
0.29350207,0.073103254,0.050062116,0.073103254,0.29336903,0.050053314,0.050062116,0.050053314,0.073972691,0.5016
0.31514737,0.082137542,0.055323034,0.082137542,0.31429479,0.055398144,0.055323034,0.055398144,0.080492229,0.5256
0.36034574,0.098170806,0.060403679,0.098170806,0.3574017,0.060620514,0.060403679,0.060620514,0.098667939,0.5792
0.43855657,0.12522196,0.062148988,0.12522196,0.43117375,0.062660062,0.062148988,0.062660062,0.13496688,0.6696
0.5637366,0.16985002,0.058826221,0.16985002,0.55353266,0.059898124,0.058826221,0.059898124,0.19087711,0.772
0.87404381,0.25900936,0.019421615,0.25900936,0.85229389,0.021475014,0.019421615,0.021475014,0.30435695,0.8888
1.0988014,0.32964042,2.6701532e-09,0.32964042,1.0988014,2.807587e-09,2.6701547e-09,2.8075883e-09,0.38458049,1
1.0989011,0.32967033,2.6515369e-14,0.32967033,1.0989011,2.6369188e-14,2.632214e-14,2.803851e-14,0.38461538,1
1.0989011,0.32967033,2.6410523e-14,0.32967033,1.0989011,2.7091951e-14,2.5521448e-14,2.5328312e-14,0.38461538,1
1.0989011,0.32967033,2.6451247e-14,0.32967033,1.0989011,2.5970304e-14,2.6089177e-14,2.725661e-14,0.38461538,1
0.27885781,0.061902943,0.048628017,0.061902943,0.21231078,0.050161035,0.048628017,0.050161035,0.064225224,0.4696
0.27885781,0.061902943,0.048628017,0.061902943,0.21231078,0.050161035,0.048628017,0.050161035,0.064225224,0.4696
0.27885781,0.061902946,0.048628019,0.061902946,0.21231078,0.050161037,0.048628019,0.050161037,0.064225225,0.4696
0.27885857,0.061903278,0.048628205,0.061903278,0.21231141,0.050161247,0.048628205,0.050161247,0.064225317,0.4696
0.27893065,0.06193499,0.048646006,0.06193499,0.21237111,0.050181265,0.048646006,0.050181265,0.064234134,0.4696
0.28302071,0.063704137,0.049625398,0.063704137,0.21569299,0.051327569,0.049625398,0.051327569,0.064776525,0.4728
0.3100775,0.071285764,0.05376945,0.071285764,0.23296664,0.057098198,0.05376945,0.057098198,0.0695793,0.5016
0.37823801,0.085961893,0.059416913,0.085961893,0.26911014,0.064336026,0.059416913,0.064336026,0.083749414,0.568
0.49439242,0.10981854,0.064379867,0.10981854,0.33183041,0.072828166,0.064379867,0.072828166,0.11096115,0.6648
0.64818668,0.14955216,0.062542105,0.14955216,0.49684003,0.077204033,0.062542105,0.077204033,0.16839604,0.7808
0.91644563,0.25454383,0.023643856,0.25454383,0.86446953,0.018851406,0.023643856,0.018851406,0.30178231,0.9304
1.0842426,0.32476929,0.00088848347,0.32476929,1.0832231,0.00090913784,0.00088848347,0.00090913784,0.37909178,0.9928
1.0988969,0.32966906,9.3335086e-11,0.32966906,1.0988969,1.0033443e-10,9.3335074e-11,1.003337e-10,0.38461391,1
1.0989011,0.32967033,2.6601757e-14,0.32967033,1.0989011,2.6053925e-14,2.5354272e-14,2.5430391e-14,0.38461538,1
1.0989011,0.32967033,2.6358914e-14,0.32967033,1.0989011,2.61836e-14,2.4905789e-14,2.6961957e-14,0.38461538,1
0.27948837,0.063129919,1.1357445e-07,0.063129919,0.19388932,-4.1147459e-08,1.1357445e-07,-4.114746e-08,0.059087545,0.456
0.27948838,0.063129922,1.1409542e-07,0.063129922,0.19388932,-4.1306348e-08,1.1409542e-07,-4.1306349e-08,0.059087546,0.456
0.27948885,0.063130132,1.6445867e-07,0.063130132,0.19388954,-5.6666825e-08,1.6445867e-07,-5.6666825e-08,0.05908762,0.456
0.27953399,0.063150328,4.9853312e-06,0.063150328,0.19391023,-1.5310436e-06,4.9853312e-06,-1.5310436e-06,0.059094818,0.456
0.28232475,0.064430965,0.00024924488,0.064430965,0.19529997,-7.206085e-05,0.00024924488,-7.206085e-05,0.059581439,0.4568
0.30048672,0.07323858,0.0008330955,0.07323858,0.20803691,0.00067323406,0.0008330955,0.00067323406,0.064164778,0.4664
0.33340643,0.08700345,0.0025311624,0.08700345,0.23653036,0.0026082425,0.0025311624,0.0026082425,0.07493229,0.5056
0.38330155,0.10538414,0.0063647208,0.10538414,0.28242665,0.0057470398,0.0063647208,0.0057470398,0.093460515,0.5776
0.46540823,0.13148575,0.013627394,0.13148575,0.36261829,0.011093894,0.013627394,0.011093894,0.12872667,0.6856
0.68810419,0.18996401,0.01237522,0.18996401,0.58127516,0.0095101967,0.01237522,0.0095101967,0.22210125,0.8464
1.0771454,0.31907997,0.0005330744,0.31907997,1.0608534,0.00036851429,0.0005330744,0.00036851429,0.3728365,0.9888
1.0988946,0.32966839,6.521535e-11,0.32966839,1.0988946,3.6881022e-11,6.5215959e-11,3.6883163e-11,0.38461312,1
1.0989011,0.32967033,2.5443836e-14,0.32967033,1.0989011,2.5722724e-14,2.6484824e-14,2.6392274e-14,0.38461538,1
1.0989011,0.32967033,2.4657118e-14,0.32967033,1.0989011,2.6877234e-14,2.6361072e-14,2.5504371e-14,0.38461538,1
1.0989011,0.32967033,2.652018e-14,0.32967033,1.0989011,2.6874514e-14,2.7460024e-14,2.8449072e-14,0.38461538,1
0.21231137,0.061903304,0.050161184,0.061903304,0.27886782,0.048627878,0.050161184,0.048627878,0.064225564,0.4696
0.21231137,0.061903304,0.050161184,0.061903304,0.27886782,0.048627878,0.050161184,0.048627878,0.064225564,0.4696
0.21231138,0.061903307,0.050161186,0.061903307,0.27886783,0.048627879,0.050161186,0.048627879,0.064225566,0.4696
0.21231201,0.061903607,0.050161406,0.061903607,0.27886891,0.048627958,0.050161406,0.048627958,0.064225721,0.4696
0.21237235,0.061932346,0.050182486,0.061932346,0.27897268,0.04863553,0.050182486,0.04863553,0.064240635,0.4696
0.21576958,0.063513121,0.051364002,0.063513121,0.28599475,0.048995517,0.051364002,0.048995517,0.065133301,0.4776
0.2321987,0.070094715,0.05671553,0.070094715,0.34185769,0.049771995,0.05671553,0.049771995,0.070178424,0.5304
0.26395731,0.082764672,0.062809915,0.082764672,0.42785478,0.051395138,0.062809915,0.051395138,0.081293782,0.588
0.32052655,0.10234402,0.06892406,0.10234402,0.52493797,0.052838009,0.06892406,0.052838009,0.1008156,0.6688
0.43668723,0.13244796,0.069435644,0.13244796,0.63455354,0.050890488,0.069435644,0.050890488,0.1369866,0.756
0.64324155,0.18217639,0.040663296,0.18217639,0.76349375,0.039796057,0.040663296,0.039796057,0.20957669,0.8512
0.9067651,0.27050016,0.013605425,0.27050016,0.95357044,0.017732612,0.013605425,0.017732612,0.3194109,0.9464
1.0870814,0.32597462,0.00060326241,0.32597462,1.087908,0.00059624219,0.00060326241,0.00059624219,0.3804578,0.9944
1.098898,0.32966941,5.1039628e-11,0.32966941,1.098898,4.8667268e-11,5.1040166e-11,4.8668187e-11,0.38461432,1
1.0989011,0.32967033,2.6121294e-14,0.32967033,1.0989011,2.6002127e-14,2.4844914e-14,2.5163479e-14,0.38461538,1
0.27885918,0.061907901,0.048627211,0.061907901,0.21237132,0.050161036,0.048627211,0.050161036,0.064230348,0.4696
0.27885918,0.061907901,0.048627211,0.061907901,0.21237132,0.050161036,0.048627211,0.050161036,0.064230348,0.4696
0.27885922,0.061907916,0.04862722,0.061907916,0.21237135,0.050161046,0.04862722,0.050161046,0.064230352,0.4696
0.27886224,0.061909425,0.048628054,0.061909425,0.21237433,0.050162016,0.048628054,0.050162016,0.064230742,0.4696
0.27914248,0.062049256,0.048705383,0.062049256,0.21265018,0.050251812,0.048705383,0.050251812,0.064266993,0.4696
0.28661951,0.065746512,0.050812741,0.065746512,0.22009947,0.052730689,0.050812741,0.052730689,0.065423406,0.4736
0.31140605,0.075199933,0.056473904,0.075199933,0.24347958,0.058154414,0.056473904,0.058154414,0.072336886,0.5024
0.35762759,0.090549446,0.063917029,0.090549446,0.2871038,0.065023456,0.063917029,0.065023456,0.089862823,0.5608
0.43556068,0.1151587,0.070846252,0.1151587,0.35941963,0.072454931,0.070846252,0.072454931,0.12675837,0.6576
0.58757362,0.16311694,0.069130727,0.16311694,0.5115386,0.073185674,0.069130727,0.073185674,0.19694133,0.7848
1.045056,0.30957428,0.0036802488,0.30957428,1.0324433,0.0038700351,0.0036802488,0.0038700351,0.36223527,0.9784
1.0988677,0.32966032,4.0107531e-09,0.32966032,1.0988677,4.2436695e-09,4.0107524e-09,4.2436708e-09,0.3846037,1
1.0989011,0.32967033,2.6159273e-14,0.32967033,1.0989011,2.6093507e-14,2.5666308e-14,2.4362676e-14,0.38461538,1
1.0989011,0.32967033,2.5296671e-14,0.32967033,1.0989011,2.5428171e-14,2.7558434e-14,2.6352313e-14,0.38461538,1
1.0989011,0.32967033,2.5613932e-14,0.32967033,1.0989011,2.5133085e-14,2.5716299e-14,2.6679665e-14,0.38461538,1
0.18321123,0.054090771,0.044135619,0.054090771,0.26965388,0.042794849,0.044135619,0.042794849,0.05438674,0.4408
0.18321123,0.054090771,0.04413562,0.054090771,0.26965389,0.042794849,0.04413562,0.042794849,0.05438674,0.4408
0.18321136,0.054090854,0.04413566,0.054090854,0.26965411,0.042794895,0.04413566,0.042794895,0.054386756,0.4408
0.18322365,0.054098785,0.044139558,0.054098785,0.26967556,0.042799282,0.044139558,0.042799282,0.054388302,0.4408
0.18418195,0.054698596,0.044443227,0.054698596,0.27133604,0.043133959,0.044443227,0.043133959,0.0545098,0.4416
0.19277907,0.059168697,0.047353625,0.059168697,0.28765342,0.045694115,0.047353625,0.045694115,0.056047583,0.4536
0.2099641,0.066471167,0.052464742,0.066471167,0.32743157,0.049650708,0.052464742,0.049650708,0.06185485,0.496
0.23890283,0.079425608,0.058148327,0.079425608,0.4032228,0.054643475,0.058148327,0.054643475,0.073272634,0.5712
0.28315703,0.098799743,0.06478059,0.098799743,0.52980229,0.059337702,0.06478059,0.059337702,0.092414896,0.6688
0.373984,0.12147918,0.067428641,0.12147918,0.73913625,0.049837544,0.067428641,0.049837544,0.13271629,0.7872
0.6528096,0.2011932,0.012883772,0.2011932,0.92259544,0.014729806,0.012883772,0.014729806,0.23893187,0.9032
1.0141566,0.30697981,0.0014532098,0.30697981,1.0625498,0.0020506223,0.0014532098,0.0020506223,0.36127926,0.9808
1.0988536,0.32965608,4.579724e-09,0.32965608,1.0988537,6.6912777e-09,4.5797254e-09,6.6912792e-09,0.38459876,1
1.0989011,0.32967033,2.7276717e-14,0.32967033,1.0989011,2.4729344e-14,2.6502285e-14,2.5357483e-14,0.38461538,1
